R	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
2	-9	0	1	1	5	4	5	8	-12	8	21	3	4	4	4	3	-9	40	50	8	7	6	5	5	-12	18	59	44	36	12	13	7	-1	-1	-1	-1	0	0	-1	1	-2	-2	-4	-1	-1	0	0	0	-1	-4	-2	-4	-1	-1	0	0	-1	-2	-4	-7	-5	1	0	0
2	-8	0	2	2	5	3	6	8	-11	9	21	4	4	5	4	4	-8	41	51	8	7	6	5	4	-11	19	59	47	39	12	13	7	1	0	1	1	0	-1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	-1	1	1	0	3	3	0	0	0
2	-8	0	2	2	5	4	6	8	-10	9	21	4	5	4	4	4	-8	41	50	8	7	6	6	5	-12	19	60	46	39	12	14	7	0	0	0	0	0	1	0	0	1	0	0	0	1	-1	0	0	0	0	-1	0	0	0	1	1	-1	0	1	-1	0	0	1	0
2	-8	0	2	2	6	4	5	7	-11	9	21	4	4	5	4	3	-8	41	50	9	8	7	5	5	-11	18	59	46	39	12	13	7	0	0	0	0	1	0	-1	-1	-1	0	0	0	-1	1	0	-1	0	0	0	1	1	1	-1	0	1	-1	-1	0	0	0	-1	0
2	-6	2	3	3	5	4	6	8	-9	10	22	5	5	5	4	4	-7	43	51	10	8	7	6	6	-10	20	59	47	39	13	14	7	2	2	1	1	-1	0	1	1	2	1	1	1	1	0	0	1	1	2	1	1	0	0	1	1	1	2	0	1	0	1	1	0
2	-7	1	3	2	5	4	6	7	-10	9	21	5	4	4	4	3	-7	42	51	9	7	6	5	4	-11	19	58	47	38	12	13	7	-1	-1	0	-1	0	0	0	-1	-1	-1	-1	0	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-2	-1	-1	-1	0	-1	-1	-1	0
2	-8	0	2	2	4	3	5	7	-11	9	21	4	4	4	4	3	-7	42	51	8	7	7	5	5	-12	18	57	46	39	11	13	7	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	-1	0	1	0	1	-1	-1	-1	-1	1	-1	0	0
2	-8	0	3	2	5	3	6	8	-11	9	21	4	4	4	4	3	-7	42	51	8	7	6	5	5	-11	18	58	46	38	13	13	7	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	1	0	-1	2	0	0
2	-7	1	2	2	5	4	5	8	-10	9	21	4	4	4	4	3	-8	42	51	8	7	6	6	4	-11	18	57	46	39	12	13	7	1	1	-1	0	0	1	-1	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	-1	0	0	-1	0	1	-1	0	0
2	-8	0	2	2	6	4	5	7	-11	9	21	4	5	4	4	3	-8	42	50	9	7	6	5	5	-11	18	57	46	39	12	14	7	-1	-1	0	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	-1	1	0	0	-1	1	0	0	0	0	0	0	1	0
2	-7	1	2	3	5	4	6	7	-11	10	21	4	4	4	4	3	-7	42	50	8	7	6	5	5	-11	18	58	46	38	12	13	7	1	1	0	1	-1	0	1	0	0	1	0	0	-1	0	0	0	1	0	0	-1	0	0	0	0	0	0	1	0	-1	0	-1	0
2	-8	0	2	2	5	4	5	7	-10	10	20	5	4	4	4	3	-8	42	51	13	7	6	5	4	-12	18	57	49	41	12	14	7	-1	-1	0	-1	0	0	-1	0	1	0	-1	1	0	0	0	0	-1	0	1	5	0	0	0	-1	-1	0	-1	3	3	0	1	0
2	-8	0	2	2	5	3	5	7	-11	10	20	4	4	4	4	3	-8	42	51	11	7	5	5	4	-12	18	56	50	43	12	13	6	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	-2	0	-1	0	0	0	0	-1	1	2	0	-1	-1
2	-8	1	2	2	5	4	5	7	-10	10	20	4	5	4	4	3	-8	42	51	11	7	6	5	5	-11	18	56	51	43	12	13	7	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1
2	-8	0	2	2	5	4	5	7	-11	10	20	4	4	4	3	3	-9	42	50	11	7	5	5	5	-11	17	55	50	43	12	13	7	0	-1	0	0	0	0	0	0	-1	0	0	0	-1	0	-1	0	-1	0	-1	0	0	-1	0	0	0	-1	-1	-1	0	0	0	0
2	-8	0	2	2	5	4	5	7	-11	10	20	4	4	4	4	4	-8	41	51	11	7	6	5	5	-12	18	56	51	44	12	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	1	0	0	1	0	0	-1	1	1	1	1	0	0	0
2	-8	0	1	1	5	4	6	7	-11	9	20	4	4	5	4	4	-8	41	50	11	8	7	5	5	-12	17	54	50	44	12	13	7	0	0	-1	-1	0	0	1	0	0	-1	0	0	0	1	0	0	0	0	-1	0	1	1	0	0	0	-1	-2	-1	0	0	0	0
2	-7	1	2	2	4	4	6	7	-10	10	20	4	5	5	4	3	-8	41	50	12	7	6	5	5	-11	18	55	51	44	12	13	7	1	1	1	1	-1	0	0	0	1	1	0	0	1	0	0	-1	0	0	0	1	-1	-1	0	0	1	1	1	1	0	0	0	0
2	-7	1	3	2	5	4	5	7	-10	10	21	5	4	3	4	3	-7	42	51	12	8	6	5	5	-11	18	56	51	43	12	13	7	0	0	1	0	1	0	-1	0	0	0	1	1	-1	-2	0	0	1	1	1	0	1	0	0	0	0	0	1	0	-1	0	0	0
2	-8	1	2	2	5	4	6	7	-11	10	20	4	4	4	4	4	-8	41	50	11	8	6	5	4	-11	18	55	51	43	12	13	7	-1	0	-1	0	0	0	1	0	-1	0	-1	-1	0	1	0	1	-1	-1	-1	-1	0	0	0	-1	0	0	-1	0	0	0	0	0
2	-8	1	2	2	5	3	5	7	-11	10	20	4	5	4	4	3	-8	42	50	11	7	6	5	4	-11	18	55	50	43	12	13	7	0	0	0	0	0	-1	-1	0	0	0	0	0	1	0	0	-1	0	1	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0
2	-8	0	2	2	5	4	5	7	-11	10	20	4	4	4	4	3	-8	41	50	11	7	6	5	5	-12	18	55	50	44	12	12	7	0	-1	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	1	-1	0	0	0	1	0	-1	0
2	-8	0	1	2	5	4	5	7	-11	9	20	4	4	4	4	3	-8	41	50	11	7	6	5	5	-12	18	55	50	43	11	13	7	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0
2	-8	0	2	2	4	3	5	7	-10	9	21	4	4	4	4	3	-8	41	50	11	7	5	4	4	-11	17	55	51	43	11	13	6	0	0	1	0	-1	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	-1	0	1	0	0	0	-1
2	-8	0	2	2	4	3	5	7	-11	9	20	4	4	4	3	3	-8	41	50	11	7	5	4	4	-11	18	54	50	43	11	13	6	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	-1	-1	0	0	0	0
2	-8	0	2	2	5	3	5	7	-11	9	21	4	4	4	4	3	-8	41	50	11	7	6	5	4	-12	17	55	50	43	12	13	7	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	-1	-1	1	0	0	1	0	1
2	-8	0	1	1	5	4	5	7	-11	9	20	4	4	4	4	3	-8	41	50	11	7	6	5	4	-12	18	54	50	43	12	13	7	0	0	-1	-1	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0
2	-8	0	2	2	4	4	5	7	-11	10	20	4	4	4	4	3	-8	41	50	11	7	5	5	4	-11	18	54	51	43	12	12	7	0	0	1	1	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	-1	0
2	-8	1	2	2	4	4	6	7	-11	10	20	4	4	4	3	3	-8	41	50	11	7	6	5	4	-11	17	55	50	43	11	13	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	1	-1	0	-1	1	0
2	-8	0	2	2	5	3	6	7	-11	10	20	4	4	4	3	3	-8	41	50	11	7	6	5	4	-12	17	55	51	43	12	13	7	0	-1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	1	0	0
2	-8	0	2	2	4	3	5	7	-11	9	20	4	4	4	4	3	-8	41	50	11	7	6	5	5	-11	18	55	50	43	11	13	6	0	0	0	0	-1	0	-1	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	-1	0	-1
2	-8	0	1	1	5	3	5	7	-11	9	20	4	4	4	3	3	-8	41	50	10	7	6	4	4	-12	17	54	50	43	12	12	7	0	0	-1	-1	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	0	0	1	-1	1
2	-9	0	2	2	4	3	5	6	-10	9	20	4	4	4	3	3	-8	41	50	11	7	5	4	4	-12	17	54	50	43	11	12	6	-1	0	1	1	-1	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	-1	0	-1
2	-8	0	2	2	4	3	5	6	-11	10	20	3	3	4	3	2	-8	41	50	11	7	5	4	4	-12	17	54	50	43	11	12	6	1	0	0	0	0	0	0	0	-1	1	0	-1	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	-8	0	1	2	4	3	5	7	-11	9	20	4	4	4	3	3	-8	41	50	11	7	6	4	4	-12	17	54	50	43	11	12	6	0	0	-1	0	0	0	0	1	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	-8	0	2	2	4	3	5	6	-11	10	20	4	4	4	4	3	-8	41	50	11	7	5	4	4	-12	17	54	50	43	11	12	6	0	0	1	0	0	0	0	-1	0	1	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
2	-8	0	2	2	4	3	5	7	-10	10	19	4	4	3	3	3	-7	41	51	11	7	5	5	4	-12	18	55	50	43	11	12	6	0	0	0	0	0	0	0	1	1	0	-1	0	0	-1	-1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
2	-8	0	2	1	4	3	5	6	-11	10	19	3	4	4	3	3	-8	41	50	11	7	5	5	4	-12	17	54	50	43	11	12	6	0	0	0	-1	0	0	0	-1	-1	0	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0
2	-8	0	2	1	4	3	5	7	-11	10	19	4	4	4	3	3	-8	41	50	11	7	6	4	4	-11	17	55	50	43	11	12	6	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	-1	0	1	0	1	0	0	0	0	0
2	-8	0	2	2	4	3	5	6	-11	10	19	4	4	3	3	2	-8	41	50	10	7	5	4	4	-12	17	55	50	43	11	11	5	0	0	0	1	0	0	0	-1	0	0	0	0	0	-1	0	-1	0	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	-1	-1
2	-8	0	2	1	4	4	5	7	-11	10	19	4	4	4	4	4	-8	41	50	11	7	5	5	5	-12	18	54	50	44	11	12	6	0	0	0	-1	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	1	0	0	1	1	0	1	-1	0	1	0	1	1
2	-8	0	1	2	4	3	5	7	-11	9	19	3	4	4	4	3	-9	41	50	10	7	6	5	4	-12	17	54	50	44	11	12	6	0	0	-1	1	0	-1	0	0	0	-1	0	-1	0	0	0	-1	-1	0	0	-1	0	1	0	-1	0	-1	0	0	0	0	0	0
2	-7	1	3	3	4	3	5	7	-10	11	20	5	4	4	3	3	-7	42	51	12	7	5	4	4	-11	19	55	51	43	11	12	5	1	1	2	1	0	0	0	0	1	2	1	2	0	0	-1	0	2	1	1	2	0	-1	-1	0	1	2	1	1	-1	0	0	-1
2	-8	0	2	1	4	3	6	7	-11	9	19	4	4	4	4	4	-8	41	50	11	8	6	5	4	-12	17	55	50	44	11	12	7	-1	-1	-1	-2	0	0	1	0	-1	-2	-1	-1	0	0	1	1	-1	-1	-1	-1	1	1	1	0	-1	-2	0	-1	1	0	0	2
2	-8	0	1	2	5	4	6	7	-11	10	19	4	4	4	4	3	-8	41	49	11	7	6	5	5	-12	18	55	50	44	12	13	7	0	0	-1	1	1	1	0	0	0	1	0	0	0	0	0	-1	0	0	-1	0	-1	0	0	1	0	1	0	0	0	1	1	0
2	-8	0	1	1	5	4	6	8	-11	10	20	4	5	4	4	4	-8	41	50	11	8	7	6	5	-12	17	54	49	44	12	13	7	0	0	0	-1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	-1	-1	-1	0	0	0	0
2	-8	1	2	2	5	4	6	8	-10	10	19	5	5	4	4	4	-7	42	50	11	7	6	5	5	-11	18	55	51	44	12	13	6	0	1	1	1	0	0	0	0	1	0	-1	1	0	0	0	0	1	1	0	0	-1	-1	-1	0	1	1	1	2	0	0	0	-1
2	-7	1	3	2	6	5	6	8	-10	10	20	4	5	5	5	4	-7	42	51	11	8	7	5	5	-11	18	55	51	44	12	13	7	1	0	1	0	1	1	0	0	0	0	1	-1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
2	-7	1	2	2	5	5	6	7	-10	10	19	5	5	5	4	4	-7	41	50	12	8	7	5	5	-11	18	55	51	44	12	13	7	0	0	-1	0	-1	0	0	-1	0	0	-1	1	0	0	-1	0	0	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0
2	-9	0	1	1	4	3	5	6	-11	9	19	4	4	3	3	3	-8	41	50	11	7	5	4	4	-12	18	54	50	43	11	11	6	-2	-1	-1	-1	-1	-2	-1	-1	-1	-1	0	-1	-1	-2	-1	-1	-1	0	0	-1	-1	-2	-1	-1	-1	0	-1	-1	-1	-1	-2	-1
2	-9	0	1	1	4	3	5	7	-11	10	19	3	4	3	3	3	-9	41	50	11	6	5	4	4	-12	17	54	50	43	11	11	5	0	0	0	0	0	0	0	1	0	1	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	-1
2	-7	0	2	2	4	3	5	6	-10	10	19	4	4	3	3	3	-8	41	50	11	6	5	4	4	-11	18	55	50	43	10	11	5	2	0	1	1	0	0	0	-1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	-1	0	0
2	-8	1	2	2	4	3	4	6	-11	10	19	4	4	4	3	2	-7	42	50	11	7	5	4	4	-11	18	55	51	43	11	11	6	-1	1	0	0	0	0	-1	0	-1	0	0	0	0	1	0	-1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1
2	-8	0	2	2	4	3	5	7	-11	9	19	4	4	3	3	3	-8	41	50	11	7	5	4	4	-11	17	54	50	43	11	12	5	0	-1	0	0	0	0	1	1	0	-1	0	0	0	-1	0	1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	0	0	1	-1
2	-8	1	2	2	4	4	5	7	-11	9	20	4	4	4	4	3	-8	41	50	11	7	5	4	4	-12	17	55	50	44	11	12	6	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	0	0	1
2	-7	1	3	2	5	4	5	7	-10	11	21	4	5	5	4	4	-7	42	51	12	8	6	5	5	-10	19	56	52	45	12	12	7	1	0	1	0	1	0	0	0	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	0	1
2	-8	0	1	2	5	4	5	7	-12	9	19	4	4	4	4	3	-8	41	50	11	7	5	4	4	-12	17	54	50	45	11	11	6	-1	-1	-2	0	0	0	0	0	-2	-2	-2	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	0	-1	-1	-1
3	-8	-1	1	2	6	4	6	8	-11	1	3	3	6	5	5	5	-9	26	27	7	34	25	12	17	-12	10	33	17	14	18	26	11	0	-1	-1	0	1	0	0	1	1	-1	-1	-1	1	0	1	2	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	0
3	-8	0	1	1	5	3	5	7	-12	1	2	3	6	5	3	4	-9	26	27	6	34	25	11	17	-12	10	32	17	14	17	25	10	0	1	0	-1	-1	-1	-1	-1	-1	0	-1	0	0	0	-2	-1	0	0	0	-1	0	0	-1	0	0	0	-1	0	0	-1	-1	-1
3	-8	0	1	1	4	3	5	7	-12	1	3	3	6	5	4	4	-9	26	26	6	33	24	12	17	-12	10	32	17	14	17	25	10	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	1	0	0	0	-1	0	-1	-1	1	0	0	0	0	0	0	0	0	0
3	-8	-1	1	1	4	3	5	7	-11	1	3	3	6	5	4	3	-9	25	26	6	33	24	12	17	-12	10	32	17	14	17	25	10	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	-8	-1	1	2	4	4	6	7	-11	1	3	3	5	5	4	3	-9	25	27	6	34	24	11	17	-12	10	32	17	14	17	25	10	0	0	0	1	0	1	1	0	0	0	0	0	-1	0	0	0	0	0	1	0	1	0	-1	0	0	0	0	0	0	0	0	0
3	-9	-1	1	1	5	4	6	7	-12	1	3	3	5	5	4	4	-9	25	26	6	33	24	11	17	-13	9	32	17	13	16	24	9	-1	0	0	-1	1	0	0	0	-1	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	-1	-1	0	0	-1	-1	-1	-1
3	-8	-1	1	1	5	3	5	7	-11	0	3	3	5	5	4	3	-9	25	26	6	33	24	11	17	-13	9	31	17	14	16	24	9	1	0	0	0	0	-1	-1	0	1	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0
3	-9	-1	0	1	4	3	6	7	-12	0	2	2	5	5	4	3	-10	25	26	5	33	25	11	17	-13	9	31	17	13	16	23	9	-1	0	-1	0	-1	0	1	0	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	0
3	-8	0	1	2	4	4	5	7	-11	1	3	4	5	5	4	3	-9	25	26	7	33	24	12	17	-12	10	31	17	13	16	23	9	1	1	1	1	0	1	-1	0	1	1	1	2	0	0	0	0	1	0	0	2	0	-1	1	0	1	1	0	0	0	0	0	0
3	-9	-1	1	1	5	3	5	7	-12	1	2	3	5	5	4	3	-9	24	25	5	33	24	11	17	-12	9	31	16	13	15	23	9	-1	-1	0	-1	1	-1	0	0	-1	0	-1	-1	0	0	0	0	0	-1	-1	-2	0	0	-1	0	0	-1	0	-1	0	-1	0	0
3	-8	-1	1	1	5	3	5	7	-12	1	2	3	5	4	4	3	-9	24	25	6	33	24	11	17	-12	9	31	17	13	15	22	9	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	-1	0
3	-9	-1	1	2	4	3	5	7	-12	1	2	4	5	5	4	3	-9	24	25	6	34	24	11	17	-13	9	31	16	13	15	22	9	-1	0	0	1	-1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	-1	0	0	-1	0	0	0	0
3	-9	-1	1	1	5	4	5	6	-12	1	2	3	5	5	4	3	-9	25	25	6	33	25	11	17	-12	9	30	16	13	15	22	8	0	0	0	-1	1	1	0	-1	0	0	0	-1	0	0	0	0	0	1	0	0	-1	1	0	0	1	0	-1	0	0	0	0	-1
3	-9	-1	1	1	5	3	5	7	-12	1	2	3	6	5	4	3	-10	23	25	6	33	25	12	17	-13	9	30	16	13	15	22	9	0	0	0	0	0	-1	0	1	0	0	0	0	1	0	0	0	-1	-2	0	0	0	0	1	0	-1	0	0	0	0	0	0	1
3	-8	-1	1	1	4	3	5	7	-12	1	2	4	5	4	4	3	-9	24	25	6	33	24	10	17	-12	9	30	16	13	15	22	8	1	0	0	0	-1	0	0	0	0	0	0	1	-1	-1	0	0	1	1	0	0	0	-1	-2	0	1	0	0	0	0	0	0	-1
3	-8	0	1	2	4	3	5	7	-11	1	3	3	5	5	4	3	-9	24	24	6	34	24	11	16	-12	9	30	16	13	14	21	9	0	1	0	1	0	0	0	0	1	0	1	-1	0	1	0	0	0	0	-1	0	1	0	1	-1	0	0	0	0	0	-1	-1	1
3	-8	-1	1	2	5	4	5	7	-11	1	2	3	5	5	4	3	-9	24	24	6	33	24	11	16	-12	9	30	16	13	14	21	8	0	-1	0	0	1	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1
3	-8	-1	0	1	5	3	5	7	-12	0	2	3	5	5	4	3	-9	23	24	6	33	25	12	16	-13	9	30	16	13	14	21	9	0	0	-1	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	1	1	0	-1	0	0	0	0	0	0	1
3	-8	-1	0	1	5	3	5	7	-12	1	2	3	5	4	4	4	-10	23	24	6	33	24	11	17	-13	9	29	15	13	14	20	8	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	1	-1	0	0	0	0	-1	-1	1	0	0	-1	-1	0	0	-1	-1
3	-8	-1	1	1	4	4	5	7	-12	0	2	3	5	4	4	4	-9	23	24	6	33	25	11	17	-13	8	29	16	12	14	21	8	0	0	1	0	-1	1	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	0	1	-1	0	1	0
3	-9	-2	0	1	5	4	5	7	-12	0	2	3	5	5	4	4	-10	22	23	5	33	25	11	17	-13	7	29	15	13	14	20	8	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	0	0	0	0	0	-1	0	-1	1	0	-1	0
3	-8	-1	0	1	5	3	5	7	-12	1	2	3	5	5	4	3	-9	23	24	6	33	25	11	16	-13	8	29	15	13	14	21	8	1	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	-1	1	1	1	1	0	0	0	-1	0	1	0	0	0	0	1	0
3	-9	-1	1	1	5	3	4	7	-11	0	2	3	5	4	4	3	-9	22	23	5	33	24	11	17	-13	8	28	15	12	14	20	8	-1	0	1	0	0	0	-1	0	1	-1	0	0	0	-1	0	0	0	-1	-1	-1	0	-1	0	1	0	0	-1	0	-1	0	-1	0
3	-9	-1	0	1	5	4	5	7	-12	1	2	3	5	5	4	3	-10	22	23	5	34	25	11	17	-13	8	29	15	13	14	20	8	0	0	-1	0	0	1	1	0	-1	1	0	0	0	1	0	0	-1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0
3	-9	-1	0	1	5	4	5	8	-12	0	2	2	5	5	4	3	-10	22	23	5	34	25	11	17	-13	8	28	14	13	14	20	9	0	0	0	0	0	0	0	1	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	1
3	-10	-2	0	1	5	4	5	7	-13	0	1	2	5	5	5	4	-10	21	22	5	34	25	12	17	-13	8	28	14	13	14	20	9	-1	-1	0	0	0	0	0	-1	-1	0	-1	0	0	0	1	1	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0
3	-9	-1	0	1	4	3	5	7	-12	0	2	2	5	4	4	3	-10	22	23	5	34	24	11	17	-13	8	28	14	12	14	19	8	1	1	0	0	-1	-1	0	0	1	0	1	0	0	-1	-1	-1	0	1	1	0	0	-1	-1	0	0	0	0	0	-1	0	-1	-1
3	-8	-2	1	1	4	3	5	6	-12	1	2	3	5	4	4	3	-9	21	23	6	34	25	11	16	-13	8	27	14	12	13	19	8	1	-1	1	0	0	0	0	-1	0	1	0	1	0	0	0	0	1	-1	0	1	0	1	0	-1	0	0	-1	0	0	-1	0	0
3	-9	-1	1	1	4	3	5	6	-12	1	2	4	5	4	4	3	-9	22	23	7	33	24	11	17	-12	8	28	15	12	13	19	8	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	-1	-1	0	1	1	0	1	1	0	0	0	0
3	-8	-1	0	1	4	3	5	6	-11	0	2	3	4	4	4	3	-9	22	23	6	33	25	11	17	-13	8	28	15	12	13	19	7	1	0	-1	0	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	-1	0	1	0	0	-1	0	0	0	0	0	0	-1
3	-8	-1	0	1	6	5	6	8	-12	0	2	3	6	6	5	4	-10	22	23	5	35	26	13	18	-13	8	27	14	13	14	20	9	0	0	0	0	2	2	1	2	-1	0	0	0	2	2	1	1	-1	0	0	-1	2	1	2	1	0	0	-1	-1	1	1	1	2
3	-9	-1	0	0	4	3	5	6	-12	0	1	2	5	4	4	3	-9	21	22	5	33	24	11	17	-13	7	27	14	12	13	18	8	-1	0	0	-1	-2	-2	-1	-2	0	0	-1	-1	-1	-2	-1	-1	1	-1	-1	0	-2	-2	-2	-1	0	-1	0	0	-1	-1	-2	-1
3	-8	-1	1	1	4	3	4	7	-12	0	2	3	5	4	4	3	-9	21	22	6	33	24	11	16	-12	7	27	14	12	13	18	7	1	0	1	1	0	0	-1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	-1	1	0	0	0	0	0	0	-1
3	-9	-1	1	1	5	3	5	7	-12	0	2	3	5	5	4	3	-10	21	22	5	33	24	11	16	-13	7	27	14	12	13	19	8	-1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	-1	0	0	-1	0	0	0	0	-1	0	0	0	0	0	1	1
3	-9	-1	1	1	5	4	5	7	-12	0	2	3	6	5	4	4	-9	21	22	6	34	25	12	16	-12	7	27	14	12	13	19	8	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0
3	-8	-2	0	1	4	3	5	6	-12	0	2	3	5	4	3	3	-10	21	22	6	33	24	11	16	-13	7	26	14	11	12	18	7	1	-1	-1	0	-1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1
3	-9	-2	0	0	4	3	5	7	-13	-1	1	2	5	4	4	3	-10	20	21	4	34	25	11	16	-13	7	26	13	12	13	18	7	-1	0	0	-1	0	0	0	1	-1	-1	-1	-1	0	0	1	0	0	-1	-1	-2	1	1	0	0	0	0	0	-1	1	1	0	0
3	-9	-2	1	1	4	3	5	6	-12	-1	2	3	5	4	4	3	-10	20	21	6	33	24	10	16	-13	7	26	14	11	12	17	7	0	0	1	1	0	0	0	-1	1	0	1	1	0	0	0	0	0	0	0	2	-1	-1	-1	0	0	0	0	1	-1	-1	-1	0
3	-9	-2	0	1	4	3	5	6	-12	0	2	3	5	4	3	3	-10	21	21	5	33	25	10	16	-13	7	27	13	11	12	17	7	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	1	0	-1	0	1	0	0	0	0	1	-1	0	0	0	0
3	-9	-2	1	1	5	3	5	7	-12	0	1	3	5	5	4	3	-10	20	21	5	33	24	11	16	-13	7	26	13	12	13	17	7	0	0	1	0	1	0	0	1	0	0	-1	0	0	1	1	0	0	-1	0	0	0	-1	1	0	0	0	-1	0	1	1	0	0
3	-9	-2	1	1	5	5	6	7	-12	0	2	3	6	6	5	4	-10	20	21	5	34	25	11	17	-13	7	25	13	13	13	18	9	0	0	0	0	0	2	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	-1	0	1	0	1	2
